Endurance Specialty Holdings Ltd	John V Delcol	0
Endurance Specialty Holdings Ltd	Therese M Vaughan	0
Endurance Specialty Holdings Ltd	R Max Williamson	0
Endurance Specialty Holdings Ltd	Steven W Carlsen	0
Endurance Specialty Holdings Ltd	Norman Barham	0
Endurance Specialty Holdings Ltd	William H Bolinder	0
Endurance Specialty Holdings Ltd	John Thomas Baily	0
Endurance Specialty Holdings Ltd	Michael J Mcguire	0
Endurance Specialty Holdings Ltd	William J Raver	0
Endurance Specialty Holdings Ltd	Mark Silverstein	0
Endurance Specialty Holdings Ltd	Michael Richard Moore	0
Endurance Specialty Holdings Ltd	Brendan R. Oneill	0
Endurance Specialty Holdings Ltd	Robert A Spass	0
Endurance Specialty Holdings Ltd	Daniel M Izard	0
Grubb &amp; Ellis	Harold A. Ellis, Jr.	1
Grubb &amp; Ellis	Robert J. Mclaughlin	0
Grubb &amp; Ellis	Mark Edward Rose	0
Grubb &amp; Ellis	Richard W Pehlke	0
Grubb &amp; Ellis	Shelby E Sherard	0
APAC Customer Services	Theodore G Schwartz	1
APAC Customer Services	Cindy K Andreotti	0
APAC Customer Services	Robert F Bernard	0
APAC Customer Services	Joseph Doolan	0
APAC Customer Services	Samuel K. Skinner	0
APAC Customer Services	John J Park	0
APAC Customer Services	Paul J. Liska	0
APAC Customer Services	Robert J Keller	0
APAC Customer Services	John L Workman	0
APAC Customer Services	John Gerdelman	0
APAC Customer Services	Thomas M Collins	0
APAC Customer Services	John C Kraft	0
Corinthian Colleges	Peter Waller	1
Corinthian Colleges	Robert Lee	0
Corinthian Colleges	Jack Massimino	0
Corinthian Colleges	Beth Wilson	0
Corinthian Colleges	Pierre Paul R St	0
Corinthian Colleges	William Buchanan	0
Corinthian Colleges	David G Moore	0
Corinthian Colleges	Alice Kane	0
Corinthian Colleges	Stan A Mortensen	0
Corinthian Colleges	Hank Adler	0
Corinthian Colleges	Terry O Hartshorn	0
Corinthian Colleges	Robert C Owen	0
Corinthian Colleges	John M. Dionisio	0
Corinthian Colleges	Kenneth S Ord	0
Corinthian Colleges	Mark L Pelesh	0
Citrix Systems	Ed Iacobucci	1
Citrix Systems	Stephen M. Dow	0
Citrix Systems	Gordon Payne	0
Citrix Systems	Godfrey R. Sullivan	0
Citrix Systems	Philip Kendall	0
Citrix Systems	Asiff Hirji	0
Citrix Systems	David J. Henshall	0
Citrix Systems	Murray J. Demo	0
Citrix Systems	David Jones	0
Citrix Systems	Brett Caine	0
Citrix Systems	David R. Friedman	0
Citrix Systems	Bob Kruger	0
Citrix Systems	Mark B. Templeton	0
Citrix Systems	Thomas F. Bogan	0
Citrix Systems	Wes Wasson	0
Citrix Systems	Godfrey Sullivan	0
Citrix Systems	Kevin Compton	0
Citrix Systems	Peter Levine	0
Citrix Systems	Gary E. Morin	0
Citrix Systems	Murray J Demo	0
Citrix Systems	John C. Burris	0
deCODE genetics	Kári Stefánsson	1
deCODE genetics	Tanya Zharov	0
deCODE genetics	Lance E Thibault	0
deCODE genetics	James Beery	0
deCODE genetics	Jakob O Sigurdsson	0
deCODE genetics	Mark Gurney	0
deCODE genetics	Peter Goodfellow	0
deCODE genetics	Daniel L Hartman	0
deCODE genetics	Axel Nielsen	0
deCODE genetics	J Neal Armstrong	0
deCODE genetics	Terrance Mcguire	0
Jamba Juice	Kevin Peters	1
Jamba Juice	Joe Vergara	1
Jamba Juice	Kirk Perron	1
Jamba Juice	Linda Olds	1
Jamba Juice	Brian Swette	0
Jamba Juice	Jeremy Goldenberg	0
Jamba Juice	Ramon Martin-busutil	0
Jamba Juice	Bob Kagle	0
Jamba Juice	Richard L Federico	0
Jamba Juice	Steven R Berrard	0
Jamba Juice	Paul Clayton	0
Jamba Juice	Thomas C Byrne	0
Jamba Juice	Craig Foley	0
Jamba Juice	Karen L Luey	0
Jamba Juice	De Chatellus Thibault Guillet	0
Jamba Juice	James D White	0
Merit Medical Systems, Inc.	Fred P. Lampropoulos	1
Merit Medical Systems, Inc.	Franklin J Miller	0
Merit Medical Systems, Inc.	Richard Edelman	0
Merit Medical Systems, Inc.	Arlin D Nelson	0
Merit Medical Systems, Inc.	Rashelle Perry	0
Merit Medical Systems, Inc.	James J Ellis	0
Merit Medical Systems, Inc.	Michael E Stillabower	0
Merit Medical Systems, Inc.	Greg L Barnett	0
Merit Medical Systems, Inc.	Rex C Bean	0
Merit Medical Systems, Inc.	Kent W Stanger	0
Merit Medical Systems, Inc.	Martin R Stephens	0
OptionsXpress	David S. Kalt	1
OptionsXpress	Ned W. Bennett	1
OptionsXpress	Adam Dewitt	0
OptionsXpress	Benjamin Morof	0
OptionsXpress	David Fisher	0
OptionsXpress	Steven L. Fradkin	0
OptionsXpress	James A. Gray	0
OptionsXpress	Howard Draft	0
OptionsXpress	S. Scott Wald	0
OptionsXpress	Bruce R. Evans	0
OptionsXpress	Thomas E Stern	0
Harley-Davidson Motor Company	William A. Davidson	1
Harley-Davidson Motor Company	William S. Harley	1
Harley-Davidson Motor Company	Walter Davidson	1
Harley-Davidson Motor Company	Arthur Davidson	1
Harley-Davidson Motor Company	Donald A. James	0
Harley-Davidson Motor Company	James A. Norling	0
Harley-Davidson Motor Company	Gail A Lione	0
Harley-Davidson Motor Company	James A Mccaslin	0
Harley-Davidson Motor Company	W Kenneth Sutton Jr	0
Harley-Davidson Motor Company	James L. Ziemer	0
Harley-Davidson Motor Company	George L. Miles	0
Harley-Davidson Motor Company	Jon R Flickinger	0
Harley-Davidson Motor Company	William B. Dannehl	0
Harley-Davidson Motor Company	Barry K Allen	0
Harley-Davidson Motor Company	Keith E. Wandell	0
Harley-Davidson Motor Company	Sara Levinson	0
Harley-Davidson Motor Company	Harold A Scott	0
Harley-Davidson Motor Company	Matthew S Levatich	0
Harley-Davidson Motor Company	George H. Conrades	0
Harley-Davidson Motor Company	Rodney J Copes	0
Harley-Davidson Motor Company	Judson C. Green	0
Harley-Davidson Motor Company	Richard I Beattie	0
Harley-Davidson Motor Company	Ronald M Hutchinson	0
Harley-Davidson Motor Company	Thomas E Bergmann	0
Harley-Davidson Motor Company	Jeffrey L. Bleustein	0
Sturm, Ruger &amp; Co., Inc.	Alexander McCormick Sturm	1
Sturm, Ruger &amp; Co., Inc.	William B. Ruger	1
Sturm, Ruger &amp; Co., Inc.	Robert R Stutler	0
Sturm, Ruger &amp; Co., Inc.	John A. Cosentino Jr	0
Sturm, Ruger &amp; Co., Inc.	Stephen T. Merkel	0
Sturm, Ruger &amp; Co., Inc.	C. Michael Jacobi	0
Sturm, Ruger &amp; Co., Inc.	Thomas Patrick Sullivan	0
Sturm, Ruger &amp; Co., Inc.	Ronald C. Whitaker	0
Protalix BioTherapeutics, Inc.	Yoseph Shaaltiel	1
Protalix BioTherapeutics, Inc.	Jane Hsiao	0
Protalix BioTherapeutics, Inc.	Zeev Bronfeld	0
Protalix BioTherapeutics, Inc.	Phillip Frost	0
Protalix BioTherapeutics, Inc.	David Aviezer	0
Protalix BioTherapeutics, Inc.	Amos Bar-shalev	0
Protalix BioTherapeutics, Inc.	Eli Hurvitz	0
Protalix BioTherapeutics, Inc.	Curtis Lockshin	0
Protalix BioTherapeutics, Inc.	Maimon Yossi	0
Protalix BioTherapeutics, Inc.	Sharon Toussia-cohen	0
Protalix BioTherapeutics, Inc.	Eyal Sheratzki	0
Protalix BioTherapeutics, Inc.	Pinhas Barel Buchris	0
Protalix BioTherapeutics, Inc.	Iftah Katz	0
Protalix BioTherapeutics, Inc.	Einat Brill Almon	0
Protalix BioTherapeutics, Inc.	Yodfat Harel Gross	0
AEP Industries Inc.	J Brendan Barba	1
AEP Industries Inc.	Paul E Gelbard	0
AEP Industries Inc.	James B Rafferty	0
AEP Industries Inc.	Robert Bell	0
AEP Industries Inc.	David Cron	0
AEP Industries Inc.	Lawrence R Noll	0
AEP Industries Inc.	Paul Vegliante	0
AEP Industries Inc.	C Robert Kidder	0
AEP Industries Inc.	Frank P Gallagher	0
AEP Industries Inc.	Lee C Stewart	0
AEP Industries Inc.	Richard Eugene Davis	0
AEP Industries Inc.	Paul M Feeney	0
AEP Industries Inc.	Linda Guerrera	0
AEP Industries Inc.	John J Powers	0
AEP Industries Inc.	Kenneth Avia	0
Equinix	Jay Adelson	1
Equinix	Irving F Lyons III	0
Equinix	Peter Ferris	0
Equinix	Peter Van Camp	0
Equinix	Renee Lanam	0
Equinix	Scott Kriens	0
Equinix	Keith D Taylor	0
Equinix	Sushil Kapoor	0
Equinix	Stephen Poy Eng	0
Equinix	Stephen M. Smith	0
Equinix	Steven T Clontz	0
Equinix	Christopher Paisley	0
Equinix	Marjorie Backaus	0
Genomic Health Inc.	Randy Scott	1
Genomic Health Inc.	Randall Livingston	0
Genomic Health Inc.	Woodrow Myers	0
Genomic Health Inc.	Kimberly J Popovits	0
Genomic Health Inc.	Samuel Colella	0
Genomic Health Inc.	Julian Baker	0
Genomic Health Inc.	Brook Byers	0
Genomic Health Inc.	Kim Popovits	0
Genomic Health Inc.	Steve Shak	0
Genomic Health Inc.	Joffre Baker	0
Genomic Health Inc.	Brad Cole	0
Genomic Health Inc.	Fred Cohen	0
Genomic Health Inc.	Randal W Scott	0
Genomic Health Inc.	Michael Goldberg	0
Gladstone Capital Corporation	David Gladstone	1
Gladstone Capital Corporation	Gerard Mead	0
Nanometrics Incorporated	Vincent J Coates	1
Nanometrics Incorporated	Joseph F Dox	0
Nanometrics Incorporated	J Thomas Bentley	0
Nanometrics Incorporated	Stephen J Smith	0
Nanometrics Incorporated	Bruce A Crawford	0
Nanometrics Incorporated	William G. Oldham	0
Nanometrics Incorporated	Edmond R Ward	0
Xilinx	Bernard V. Vonderschmitt	1
Xilinx	Ross Freeman	1
Xilinx	Jim Barnett	1
Xilinx	Sandeep Vij	0
Xilinx	William G Howard Jr	0
Xilinx	J. Michael Patterson	0
Xilinx	Jerald Fishman	0
Xilinx	Omid Tahernia	0
Xilinx	John L Doyle	0
Xilinx	Vincent Tong	0
Xilinx	Jon Olson	0
Xilinx	Marshall C. Turner	0
Xilinx	Ivo Bolsens	0
Xilinx	Kevin Cooney	0
Xilinx	Vin Ratford	0
Xilinx	Paul McCambridge	0
Xilinx	Iain Morris	0
Xilinx	Willem  P. Roelandts	0
Xilinx	Scott Hover-Smoot	0
Xilinx	Bruce Talley	0
Xilinx	BC Ooi	0
Xilinx	Philip T. Gianos	0
Xilinx	Elizabeth Vanderslice	0
Xilinx	Patrick Little	0
Xilinx	Boon C Ooi	0
American Financial Group	Carl Lindner, Jr.	1
American Financial Group	William R Martin	0
American Financial Group	Thomas E Mischell	0
American Financial Group	Terry S Jacobs	0
American Financial Group	James E Evans	0
American Financial Group	Theodore H Emmerich	0
American Financial Group	Keith A Jensen	0
American Financial Group	Kenneth C. Ambrecht	0
American Financial Group	William W Verity	0
American Financial Group	S Craig Lindner	0
Boyd Gaming	Sam Boyd	1
Boyd Gaming	Paul Chakmak	0
Boyd Gaming	Robert L Boughner	0
Boyd Gaming	Billy G Mccoy	0
Boyd Gaming	Marianne Boyd Johnson	0
Boyd Gaming	WILLIAM R BOYD	0
Boyd Gaming	Frederick J Schwab	0
Boyd Gaming	Brian A Larson	0
Boyd Gaming	Keith Smith	0
Boyd Gaming	WILLIAM S BOYD	0
Boyd Gaming	Michael O Maffie	0
Boyd Gaming	Peter M Thomas	0
Boyd Gaming	Thomas V Girardi	0
Daimler-Motoren-Gesellschaft	Wilhelm Maybach	1
Daimler-Motoren-Gesellschaft	Gottlieb Daimler	1
Jackson Hewitt Tax Services	John Hewitt	1
Jackson Hewitt Tax Services	Michael C Yerington	0
Jackson Hewitt Tax Services	Rodman L. Drake	0
Jackson Hewitt Tax Services	Margaret Richardson	0
Jackson Hewitt Tax Services	James C. Spira	0
Jackson Hewitt Tax Services	Steven L Barnett	0
Jackson Hewitt Tax Services	Louis P Salvatore	0
Jackson Hewitt Tax Services	Ulysses L Bridgeman Jr	0
Life Time Fitness	Bahram Akradi	1
Life Time Fitness	Michael P Brown	0
Life Time Fitness	Guy C Jackson	0
Life Time Fitness	Jeffrey G Zwiefel	0
Life Time Fitness	Joseph Vassalluzzo	0
Life Time Fitness	Eric J Buss	0
Life Time Fitness	Michael J Gerend	0
Life Time Fitness	Mark L Zaebst	0
Life Time Fitness	James F. Halpin	0
Life Time Fitness	Giles H. Bateman	0
Life Time Fitness	Michael R Robinson	0
Life Time Fitness	John B Richards	0
Life Time Fitness	John K. Lloyd	0
Life Time Fitness	Stephen R Sefton	0
M.D.C. Holdings, Inc.	Larry Mizel	1
M.D.C. Holdings, Inc.	David E Blackford	0
M.D.C. Holdings, Inc.	David D Mandarich	0
M.D.C. Holdings, Inc.	Paris G Reece III	0
M.D.C. Holdings, Inc.	Herbert T Buchwald	0
M.D.C. Holdings, Inc.	Steven J Borick	0
M.D.C. Holdings, Inc.	Michael Touff	0
Synnex	Robert T. Huang	1
Synnex	James C. VanHorne	0
Synnex	Gregory L. Quesnel	0
Synnex	Fred Breidenbach	0
Synnex	Peter Larocque	0
Synnex	Dwight Steffensen	0
Synnex	Thomas Alsborg	0
Synnex	Matthew Miau	0
Synnex	David Rynne	0
Synnex	Kevin Murai	0
Synnex	Duane Zitzner	0
AXT Inc	Davis Zhang	1
AXT Inc	Morris S Young	1
AXT Inc	Raymond Anthony Low	0
AXT Inc	Jesse Chen	0
AXT Inc	Philip C S Yin	0
AXT Inc	Leonard J Leblanc	0
AXT Inc	David C Chang	0
Henry Schein	Henry Schein	1
Henry Schein	Esther Schein	1
Henry Schein	Steven Paladino	0
Henry Schein	Paul Brons	0
Henry Schein	Barry J. Alperin	0
Henry Schein	Michael Racioppi	0
Henry Schein	James P Breslawski	0
Henry Schein	Gerald A Benjamin	0
Henry Schein	Michael Zack	0
Henry Schein	Donald J Kabat	0
Henry Schein	Stanley M Bergman	0
Henry Schein	Louis Wade Sullivan	0
Henry Schein	Mark E Mlotek	0
Henry Schein	Stanley Komaroff	0
Henry Schein	Norman S. Matthews	0
Henry Schein	Philip A. Laskawy	0
Henry Schein	Margaret Hamburg	0
Henry Schein	Leonard A David	0
Integral Systems, Inc.	David Duffield	1
Integral Systems, Inc.	Gary A Prince	0
Integral Systems, Inc.	James G Schuetzle	0
Integral Systems, Inc.	Alan W Baldwin	0
Integral Systems, Inc.	Dominic A Laiti	0
Integral Systems, Inc.	Stuart Daughtridge	0
Integral Systems, Inc.	Peter J Gaffney	0
Integral Systems, Inc.	William F Harley III	0
Integral Systems, Inc.	Thomas L Gough	0
Integral Systems, Inc.	Elaine M Brown	0
American Greetings	Jacob Sapirstein	1
American Greetings	Erwin Weiss	0
American Greetings	Morry Weiss	0
American Greetings	Josef Mandelbaum	0
American Greetings	Jeffrey M Weiss	0
American Greetings	Catherine M. Kilbane	0
American Greetings	Joseph S. Hardin Jr.	0
American Greetings	Stephen Joseph Smith	0
American Greetings	Harriet  Mouchly Weiss	0
American Greetings	William R Mason	0
American Greetings	Michael Goulder	0
American Greetings	Jerry Sue Thornton	0
American Greetings	Michael J Merriman	0
American Greetings	William E Macdonald III	0
American Greetings	Thomas H Johnston	0
American Greetings	Douglas W Rommel	0
American Greetings	Zev Weiss	0
American Greetings	Jack Chojnacki	0
American Greetings	Stephen R Hardis	0
American Greetings	John Sn Charlton	0
American Greetings	Scott Cowen	0
American Greetings	Brian T Mcgrath	0
American Greetings	Steven S Willensky	0
American Greetings	Charles A Ratner	0
American Greetings	Joseph B Cipollone	0
American Greetings	Holly Hobbie	0
Emergent Biosolutions, Inc.	Fuad El-Hibri	1
Emergent Biosolutions, Inc.	Joe Allbaugh	0
Emergent Biosolutions, Inc.	Steven Chatfield	0
Emergent Biosolutions, Inc.	Edward Arcuri	0
Emergent Biosolutions, Inc.	Thomas Zink	0
Emergent Biosolutions, Inc.	R Don Elsey	0
Emergent Biosolutions, Inc.	Ronald Richard	0
Emergent Biosolutions, Inc.	Zsolt Harsanyi	0
Emergent Biosolutions, Inc.	Shahzad Malik	0
Emergent Biosolutions, Inc.	Kyle Keese	0
Emergent Biosolutions, Inc.	Sue Bailey	0
Emergent Biosolutions, Inc.	Louis Wade Sullivan	0
Emergent Biosolutions, Inc.	Daniel Abdun-nabi	0
Emergent Biosolutions, Inc.	Denise Esposito	0
Emergent Biosolutions, Inc.	Mauro Gibellini	0
Emergent Biosolutions, Inc.	Jerome Hauer	0
Emergent Biosolutions, Inc.	Allen Shofe	0
Emergent Biosolutions, Inc.	Robert Kramer	0
Greif Bros. Corporation	Michael J Gasser	1
Greif Bros. Corporation	Karen P Lane	0
Greif Bros. Corporation	Daniel J Gunsett	0
Greif Bros. Corporation	Patrick J. Norton	0
Greif Bros. Corporation	John F. Finn	0
Greif Bros. Corporation	Charles R Chandler	0
Greif Bros. Corporation	Robert A Young	0
Greif Bros. Corporation	Kenneth B Andre III	0
Greif Bros. Corporation	Vicki L Avril	0
Greif Bros. Corporation	Ivan Signorelli	0
Greif Bros. Corporation	William B Sparks Jr	0
Greif Bros. Corporation	Sharon R Maxwell	0
Greif Bros. Corporation	Michael H Dempsey	0
Greif Bros. Corporation	David B Fischer	0
Greif Bros. Corporation	Donald S Huml	0
Greif Bros. Corporation	Bruce A Edwards	0
Greif Bros. Corporation	Michael C Patton	0
Greif Bros. Corporation	John K Dieker	0
Greif Bros. Corporation	Ronald L Brown	0
Greif Bros. Corporation	Michael L Roane	0
Greif Bros. Corporation	Judith D Hook	0
Greif Bros. Corporation	Gary R Martz	0
Newmont Mining Corporation	William Boyce Thompson	1
Newmont Mining Corporation	Richard T Obrien	0
Newmont Mining Corporation	Glen A Barton	0
Newmont Mining Corporation	E Randall Engel	0
Newmont Mining Corporation	Vincent A Calarco	0
Newmont Mining Corporation	David V Gutierrez	0
Newmont Mining Corporation	Britt D Banks	0
Newmont Mining Corporation	Brant Hinze	0
Newmont Mining Corporation	Joseph A Carrabba	0
Newmont Mining Corporation	Pierre Lassonde	0
Newmont Mining Corporation	Cruz Carlos Santa	0
Newmont Mining Corporation	Russell David Ball	0
Newmont Mining Corporation	Robert Jos Miller	0
Newmont Mining Corporation	Robert Joseph Gallagher	0
Newmont Mining Corporation	William M Zisch	0
Newmont Mining Corporation	Thomas P Mahoney	0
Newmont Mining Corporation	David Harquail	0
Newmont Mining Corporation	Robin A Plumbridge	0
Newmont Mining Corporation	John B Prescott	0
Newmont Mining Corporation	James V Taranik	0
Newmont Mining Corporation	Thomas L Enos	0
Newmont Mining Corporation	Veronica M. Hagen	0
Newmont Mining Corporation	Wayne W Murdy	0
Newmont Mining Corporation	Michael S Hamson	0
Newmont Mining Corporation	Donald C Roth	0
Newmont Mining Corporation	Noreen Doyle	0
Newmont Mining Corporation	Gordon R Nixon	0
Amerityre Corporation	Richard A Steinke	1
Amerityre Corporation	James G Moore Jr	0
Amerityre Corporation	Henry D Moyle	0
Amerityre Corporation	Norman H Tregenza	0
Amerityre Corporation	Wesley G Sprunk	0
Amerityre Corporation	Ken C. Johnsen	0
Amerityre Corporation	Steve Hanni	0
Amerityre Corporation	Louis M Haynie	0
Atricure	Michael Hooven	1
Atricure	Elsa Chi Abruzzo	0
Atricure	Frederick Preiss	0
Atricure	Jon Sherman	0
Atricure	David J. Drachman	0
Atricure	James L. Lucky	0
Atricure	Stewart W. Strong	0
Atricure	Elizabeth D Krell	0
Atricure	Mark R Lanning	0
Atricure	Maureen Shaffer	0
Atricure	Karen P. Robards	0
Atricure	Donald C. Harrison	0
Atricure	Richard M Johnston	0
Atricure	Salvatore Privitera	0
Atricure	Alan Kaganov	0
Atricure	Julie A. Piton	0
Atricure	Lee R Wrubel	0
Edgewater Technology, Inc.	Shirley Singleton	1
Edgewater Technology, Inc.	Clete T. Brewer	0
Edgewater Technology, Inc.	Robin Ranzal-knowles	0
Edgewater Technology, Inc.	Barry B. White	0
Edgewater Technology, Inc.	Michael Loeb	0
Edgewater Technology, Inc.	Kevin R Rhodes	0
Edgewater Technology, Inc.	Nancy Leaming	0
Edgewater Technology, Inc.	Wayne Wilson	0
Edgewater Technology, Inc.	Dave Gallo	0
Edgewater Technology, Inc.	Kristin Lynn Zaepfel	0
Edgewater Technology, Inc.	Paul Edward Flynn	0
Edgewater Technology, Inc.	David Clancey	0
Edgewater Technology, Inc.	Paul Guzzi	0
Great Lakes Dredge and Dock Company	William A. Lydon	1
Great Lakes Dredge and Dock Company	Steven W Becker	0
Great Lakes Dredge and Dock Company	Douglas B. Mackie	0
Great Lakes Dredge and Dock Company	Steven F. O'hara	0
Great Lakes Dredge and Dock Company	David E Simonelli	0
Great Lakes Dredge and Dock Company	Bradley T.j. Hansen	0
Great Lakes Dredge and Dock Company	Douglas C. Grissom	0
Great Lakes Dredge and Dock Company	Thomas S. Souleles	0
Great Lakes Dredge and Dock Company	Nathan Leight	0
Great Lakes Dredge and Dock Company	John F Karas	0
Great Lakes Dredge and Dock Company	Jason Weiss	0
Great Lakes Dredge and Dock Company	Deborah A Wensel	0
Great Lakes Dredge and Dock Company	Jonathan W. Berger	0
Great Lakes Dredge and Dock Company	Richard M Lowry	0
Great Lakes Dredge and Dock Company	Christopher J Gillespie	0
Great Lakes Dredge and Dock Company	William F Pagendarm	0
Great Lakes Dredge and Dock Company	Kyle D Johnson	0
Interphase Corporation	Mike Cope	1
Interphase Corporation	Christopher B Strunk	0
Interphase Corporation	Greg Kalush	0
Interphase Corporation	Thomas N Tipton Jr	0
Medivation, Inc.	David Hung	1
Medivation, Inc.	Kim D. Blickenstaff	0
Medivation, Inc.	Gregory Bailey	0
Medivation, Inc.	Daniel Adams	0
Medivation, Inc.	Clarence Patrick Machado	0
Medivation, Inc.	Sarvajit Chakravarty	0
Medivation, Inc.	W Anthony Vernon	0
Medivation, Inc.	Lynn Seely	0
Online Resources Corporation	Matthew P Lawlor	1
Online Resources Corporation	Debra A Janssen	0
Online Resources Corporation	John C Dorman	0
Online Resources Corporation	Ervin R. Shames	0
Online Resources Corporation	William H. Washecka	0
Online Resources Corporation	Raymond T Crosier	0
Online Resources Corporation	Catherine A Graham	0
Online Resources Corporation	Michael H Heath	0
Online Resources Corporation	Thomas S. Johnson	0
Richardson Electronics, Ltd.	Edward J Richardson	1
Richardson Electronics, Ltd.	Robert Heise	0
Richardson Electronics, Ltd.	Scott Hodes	0
Richardson Electronics, Ltd.	Michael J Bauer	0
Richardson Electronics, Ltd.	Joseph C Grill	0
Richardson Electronics, Ltd.	Harold L Purkey	0
Richardson Electronics, Ltd.	Bart F Petrini	0
Richardson Electronics, Ltd.	Daniel Fujii	0
Richardson Electronics, Ltd.	Bruce W Johnson	0
Richardson Electronics, Ltd.	Samuel Rubinovitz	0
Richardson Electronics, Ltd.	Wendy Diddell	0
Smith &amp; Wesson	Daniel B. Wesson	1
Smith &amp; Wesson	Horace Smith	1
Smith &amp; Wesson	Colton Melby	0
Smith &amp; Wesson	Thomas L Taylor	0
Smith &amp; Wesson	John A Kelly	0
Smith &amp; Wesson	Leland A Nichols	0
Smith &amp; Wesson	Kenneth W Chandler	0
Smith &amp; Wesson	Mitchell A. Saltz	0
Agilent Technologies	William Redington Hewlett	1
Agilent Technologies	David Packard	1
Agilent Technologies	Paul N. Clark	0
Agilent Technologies	Fred Kish	0
Agilent Technologies	Heidi Kunz	0
Agilent Technologies	Adrian T Dillon	0
Agilent Technologies	Jim Taylor	0
Agilent Technologies	Ingen Chris Van	0
Agilent Technologies	Robert J Herbold	0
Agilent Technologies	D Craig Nordlund	0
Agilent Technologies	James Cullen	0
Agilent Technologies	William P Sullivan	0
Agilent Technologies	Jean Halloran	0
Agilent Technologies	John W. Sadler	0
Agilent Technologies	Mel Kronick	0
Agilent Technologies	A. Barry Rand	0
Agilent Technologies	Boon Hwee Koh	0
Agilent Technologies	John Steward Wenstrand	0
Agilent Technologies	Robert L. Joss	0
Agilent Technologies	David M. Lawrence	0
Agilent Technologies	Rolf Dekleer	0
Agilent Technologies	Evan P. Thrush	0
Agilent Technologies	Kent Alan Wilkinson Carey	0
American International Group	Cornelius Vander Starr	1
AIG	Cornelius Vander Starr	1
American International Group	Bob Benmosche	0
AIG	Bob Benmosche	0
American International Group	Jay S. Wintrob	0
AIG	Jay S. Wintrob	0
American International Group	Win J. Neuger	0
AIG	Win J. Neuger	0
American International Group	Anastacia D. Kelly	0
AIG	Anastacia D. Kelly	0
American International Group	Nicolas C. Walsh	0
AIG	Nicolas C. Walsh	0
American International Group	Morris W. Offit	0
AIG	Morris W. Offit	0
American International Group	Martin J. Sullivan	0
AIG	Martin J. Sullivan	0
American International Group	Frank G. Wisner	0
AIG	Frank G. Wisner	0
American International Group	Robert Edward Lewis	0
AIG	Robert Edward Lewis	0
American International Group	James F. Orr III	0
AIG	James F. Orr III	0
American International Group	Kristian P.  Moor	0
AIG	Kristian P.  Moor	0
American International Group	Edmund Tse	0
AIG	Edmund Tse	0
American International Group	David L Herzog	0
AIG	David L Herzog	0
American International Group	Rodney O. Martin Jr	0
AIG	Rodney O. Martin Jr	0
American International Group	George L. Miles	0
AIG	George L. Miles	0
American International Group	Martin Feldstein	0
AIG	Martin Feldstein	0
American International Group	David B. Snow Jr.	0
AIG	David B. Snow Jr.	0
American International Group	Richard H. Booth	0
AIG	Richard H. Booth	0
American International Group	Stephen L. Hammerman	0
AIG	Stephen L. Hammerman	0
American International Group	Jacob A. Frenkel	0
AIG	Jacob A. Frenkel	0
American International Group	Brian T.  Schreiber	0
AIG	Brian T.  Schreiber	0
American International Group	Ellen V. Futter	0
AIG	Ellen V. Futter	0
American International Group	Ed Liddy	0
AIG	Ed Liddy	0
American International Group	Fred H. Langhammer	0
AIG	Fred H. Langhammer	0
American International Group	Suzanne Nora Johnson	0
AIG	Suzanne Nora Johnson	0
American International Group	Frank Zarb	0
AIG	Frank Zarb	0
American International Group	Jake DeSantis	0
AIG	Jake DeSantis	0
American International Group	Craig Sherman	0
AIG	Craig Sherman	0
American International Group	Marshall A. Cohen	0
AIG	Marshall A. Cohen	0
American International Group	Robert B. Willumstad	0
AIG	Robert B. Willumstad	0
American International Group	Richard Holbrooke	0
AIG	Richard Holbrooke	0
American International Group	William N Dooley	0
AIG	William N Dooley	0
American International Group	Ginni Rometty	0
AIG	Ginni Rometty	0
American International Group	Stephen F. Bollenbach	0
AIG	Stephen F. Bollenbach	0
American International Group	Andrew J. Kaslow	0
AIG	Andrew J. Kaslow	0
American International Group	Michael H Sutton	0
AIG	Michael H Sutton	0
American International Group	Steven J. Bensinger	0
AIG	Steven J. Bensinger	0
AutoNation, Inc.	Wayne Huizenga	1
AutoNation, Inc.	Michael E Maroone	0
AutoNation, Inc.	Irene Rosenfeld	0
AutoNation, Inc.	Rick L Burdick	0
AutoNation, Inc.	Robert J Brown	0
AutoNation, Inc.	Michael J Short	0
AutoNation, Inc.	Kim C Goodman	0
AutoNation, Inc.	Kevin P Westfall	0
AutoNation, Inc.	Carlos A Migoya	0
AutoNation, Inc.	Michael J Jackson	0
AutoNation, Inc.	Robert R Grusky	0
AutoNation, Inc.	Michael J Stephan	0
AutoNation, Inc.	J Alex Mcallister	0
AutoNation, Inc.	Edward Lampert	0
AutoNation, Inc.	David B Edelson	0
AutoNation, Inc.	William C. Crowley	0
AutoNation, Inc.	Jonathan P Ferrando	0
Aon	W. Clement Stone	1
Aon	Pat Ryan	1
Aon	Robert S Morrison	0
Aon	J. Michael Losh	0
Aon	Jan Kalff	0
Aon	Michael G Bungert	0
Aon	Andrew J. McKenna	0
Aon	Michael Lusk	0
Aon	Carolyn Y. Woo	0
Aon	Peter Harmer	0
Aon	Roelof Hendriks	0
Aon	D Cameron Findlay	0
Aon	Richard M Ravin	0
Aon	Michael D. O'Halleran	0
Aon	Daniel F Hunger	0
Aon	Stephen P Mcgill	0
Aon	Richard Myers	0
Aon	Gregory C. Case	0
